internal_model_id,external_model_id,model_name,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0,"(1,1)",工作日-高负荷期,24.06403153153154,23.20851351351352,22.83216216216217,23.09049549549549,22.84263513513514,23.85885135135135,26.50018018018018,29.1370945945946,78.84432432432432,114.4483783783784,111.5522072072072,110.6264189189189,107.1074324324324,102.3680855855856,99.15479729729729,96.56813063063063,94.82923423423422,65.69195945945945,45.82371621621621,39.09297297297297,34.75060810810811,31.39432432432432,28.53497747747748,25.52288288288289
1,"(1,2)",工作日-低负荷期,16.57838785046729,16.47021028037383,16.35128504672897,16.78878504672897,16.47067757009346,18.6446261682243,21.32126168224299,21.31985981308411,33.68901869158879,47.86682242990655,48.48890186915888,46.47698598130842,44.89264018691588,43.97032710280374,43.37978971962617,43.17021028037383,44.00969626168224,33.23656542056075,26.79252336448598,23.18855140186916,22.32441588785047,20.43306074766355,18.98633177570093,17.73831775700935
2,"(2,1)",休息日-高负荷期,23.06024332012598,23.25769658640658,22.95387534288326,22.09706390328153,22.37584069897389,22.33064690643097,23.55398252565275,23.37153383114904,30.78629101899827,36.89913644214163,38.8639426495987,40.07845473940872,38.98277075078736,38.32316519353855,37.2786086558976,37.86895407904094,38.77233871787057,35.86763512140607,31.79077466219649,31.61656126181042,31.25788707711064,29.84058544143046,27.59191125673067,25.36475667987402
3,"(2,2)",休息日-低负荷期,17.9533606557377,17.18172131147541,17.59401639344262,17.35159836065574,16.71881147540984,17.63704918032787,18.21016393442623,18.56569672131148,21.11553278688524,24.91077868852459,25.37655737704918,25.37491803278689,24.96655737704918,24.43372950819672,24.77672131147541,25.19745901639345,26.04290983606558,22.4544262295082,20.04987704918032,20.08102459016393,19.9194262295082,19.56565573770492,18.13004098360656,16.61430327868852
4,"(3,1)",同类日-高负荷期,24.33732142857143,24.20964285714286,22.26571428571429,21.79821428571429,21.68357142857143,22.04428571428571,25.70571428571429,25.70499999999999,77.88053571428573,105.7716071428571,104.89,103.1710714285714,100.8223214285714,96.05589285714288,89.94803571428572,87.16053571428573,86.17053571428572,63.00249999999999,44.59125,37.79053571428572,36.32982142857143,34.46749999999999,29.12964285714286,26.14910714285714
5,"(3,2)",同类日-低负荷期,16.39976190476191,16.15357142857143,16.48809523809524,16.10630952380953,16.08452380952381,17.08166666666667,19.78630952380952,19.36452380952381,30.70380952380952,41.44690476190475,40.79511904761905,37.77083333333333,37.84297619047619,35.55738095238095,32.52619047619048,30.9152380952381,31.96642857142857,23.99321428571429,22.6872619047619,20.69071428571429,19.97202380952381,19.44392857142857,17.51428571428571,16.39845238095238
