internal_model_id,external_model_id,model_name,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0,"(1,1)",工作日-高负荷期,30.70322580645161,28.87521505376344,27.98559139784946,26.44793010752688,25.84298387096774,25.16465053763442,61.21432795698926,92.53521505376342,271.3831989247312,323.6860752688173,338.877876344086,321.9433870967742,197.4901075268817,268.2323924731182,306.9039784946236,294.6297580645161,268.7042204301075,147.936747311828,112.0459677419355,105.0307258064516,83.98913978494623,55.82849462365591,45.22086021505376,37.40806451612903
1,"(1,2)",工作日-低负荷期,20.92577464788732,20.9443661971831,20.18542253521127,20.17137323943662,20.04961267605634,20.66841549295775,47.63447183098592,57.4131338028169,177.4466197183099,213.1751408450704,219.1604225352113,204.6655281690141,112.6819366197183,164.1924647887324,195.5433450704226,188.6701056338028,171.8058450704225,84.23669014084506,71.76073943661973,63.84919014084507,50.21764084507042,33.59288732394365,26.33566901408451,22.62774647887325
2,"(2,1)",休息日-高负荷期,34.06960977979275,27.27363827720207,26.5143855246114,25.91008068868739,25.58983835276338,24.97943976683938,32.69513493091537,52.36249676165804,198.638191925734,251.2272204231433,257.4958843372194,248.0569440846286,155.5368059153713,201.3193760794474,225.0580399935233,217.1284747409327,195.218753238342,90.84236506908462,65.06592481649396,54.10411998056995,46.2719505613126,38.52556239205526,34.86078880613126,32.10768188687392
3,"(2,2)",休息日-低负荷期,22.52733870967742,21.65314516129033,20.74254032258064,20.80189516129032,20.41673387096774,19.43387096774193,31.67483870967742,45.07193548387096,174.6608870967742,203.7390322580646,215.9360483870968,204.3967338709677,102.608064516129,157.0461290322581,190.4502822580645,186.0957661290322,153.9814919354839,65.05637096774191,51.34798387096775,51.46322580645163,47.61282258064517,35.39540322580645,28.09665322580646,24.43826612903225
4,"(3,1)",同类日-高负荷期,36.0047619047619,31.2747619047619,29.06833333333333,26.73321428571428,24.45821428571428,24.65916666666667,54.14023809523809,93.27857142857142,289.5619047619047,309.0464285714285,316.8715476190476,316.9502380952381,192.4686904761905,246.1739285714286,276.2346428571429,266.6267857142858,250.1903571428572,138.0772619047619,126.0025,124.2808333333333,104.5002380952381,72.5411904761905,61.91297619047619,50.39892857142856
5,"(3,2)",同类日-低负荷期,23.87221428571429,21.81825,21.36110714285714,20.95125,20.43439285714286,20.20907142857143,42.34532142857142,54.16375000000001,188.7799642857143,222.0600714285714,230.8792142857143,220.5901071428572,115.3285357142857,171.1307857142857,205.7438571428571,200.1630357142857,172.5635714285714,69.38142857142857,55.913,51.05742857142858,45.82207142857143,35.11214285714286,28.11475,25.89967857142857
