date,day_index,internal_model_id,external_model_id,model_name
2025-07-13,193,1,R02,夏季工作日型白天高平台型
2025-07-14,194,1,R02,夏季工作日型白天高平台型
2025-07-15,195,1,R02,夏季工作日型白天高平台型
2025-07-16,196,1,R02,夏季工作日型白天高平台型
2025-07-17,197,1,R02,夏季工作日型白天高平台型
2025-07-18,198,1,R02,夏季工作日型白天高平台型
2025-07-19,199,1,R02,夏季工作日型白天高平台型
2025-07-20,200,1,R02,夏季工作日型白天高平台型
2025-07-21,201,1,R02,夏季工作日型白天高平台型
2025-07-22,202,1,R02,夏季工作日型白天高平台型
2025-07-23,203,1,R02,夏季工作日型白天高平台型
2025-07-24,204,1,R02,夏季工作日型白天高平台型
2025-07-25,205,1,R02,夏季工作日型白天高平台型
2025-07-26,206,1,R02,夏季工作日型白天高平台型
2025-07-27,207,1,R02,夏季工作日型白天高平台型
2025-07-28,208,1,R02,夏季工作日型白天高平台型
2025-07-29,209,1,R02,夏季工作日型白天高平台型
2025-07-30,210,1,R02,夏季工作日型白天高平台型
2025-07-31,211,0,R01,全年工作日型早晚双峰型
2025-08-01,212,0,R01,全年工作日型早晚双峰型
2025-08-02,213,1,R02,夏季工作日型白天高平台型
2025-08-03,214,1,R02,夏季工作日型白天高平台型
2025-08-04,215,1,R02,夏季工作日型白天高平台型
2025-08-05,216,1,R02,夏季工作日型白天高平台型
2025-08-06,217,1,R02,夏季工作日型白天高平台型
2025-08-07,218,1,R02,夏季工作日型白天高平台型
2025-08-08,219,1,R02,夏季工作日型白天高平台型
2025-08-09,220,1,R02,夏季工作日型白天高平台型
2025-08-10,221,1,R02,夏季工作日型白天高平台型
2025-08-11,222,1,R02,夏季工作日型白天高平台型
2025-08-12,223,1,R02,夏季工作日型白天高平台型
2025-08-13,224,1,R02,夏季工作日型白天高平台型
2025-08-14,225,1,R02,夏季工作日型白天高平台型
2025-08-15,226,1,R02,夏季工作日型白天高平台型
2025-08-16,227,1,R02,夏季工作日型白天高平台型
2025-08-17,228,1,R02,夏季工作日型白天高平台型
2025-08-18,229,1,R02,夏季工作日型白天高平台型
2025-08-19,230,1,R02,夏季工作日型白天高平台型
2025-08-20,231,1,R02,夏季工作日型白天高平台型
2025-08-21,232,1,R02,夏季工作日型白天高平台型
2025-08-22,233,1,R02,夏季工作日型白天高平台型
