internal_model_id,external_model_id,model_name,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0,"(1,1)",工作日-高负荷期,35.85625,26.13125,68.075,36.29375,45.0625,30.05,42.26875,85.82500000000002,59.05,21.975,53.325,114.0125,164.93125,95.37500000000001,100.49375,84.25,61.83750000000001,54.13124999999999,73.675,73.075,61.75624999999999,44.5,33.39375,25.84375
1,"(1,2)",工作日-低负荷期,44.75666666666667,34.92166666666667,56.88166666666666,53.01000000000001,47.10333333333333,48.09,61.22333333333334,69.21000000000001,57.67333333333332,48.44666666666667,47.71166666666667,74.53166666666667,101.42,93.60666666666665,81.96,93.07,71.87166666666667,63.77999999999999,65.48166666666668,50.15666666666667,43.69333333333334,45.90833333333334,38.96166666666667,47.96
2,"(2,1)",休息日-高负荷期,22.10666666666667,30.04833333333334,37.98166666666666,20.63166666666666,20.50666666666666,21.44833333333333,37.94,40.10666666666666,27.05666666666667,34.22333333333334,76.92333333333333,95.67333333333333,84.98166666666667,86.02333333333333,83.565,83.48166666666667,88.38166666666667,69.39,53.54,37.88999999999999,34.76499999999999,41.07333333333333,25.19,24.52333333333334
3,"(2,2)",休息日-低负荷期,51.1997707253886,44.98552979274611,47.23753886010363,41.54579792746114,43.29530699481866,48.35731606217617,40.78557512953368,43.58008419689119,41.25334326424871,50.7091023316062,51.46236139896373,66.96437046632124,88.60262953367877,74.87213860103628,63.63289766839377,67.1536567357513,58.86441580310881,58.49017487046633,56.73218393782383,55.06794300518136,44.54995207253886,40.56196113989638,36.43772020725389,55.4059792746114
4,"(3,1)",同类日-高负荷期,65.43874407582939,47.14087677725118,51.11828199052133,46.93168246445497,39.56241706161138,48.62291469194314,54.78167061611374,59.03425355450237,41.3238981042654,42.60167061611375,45.86157582938388,89.22586492890996,104.3514691943128,90.78372037914691,90.37207345971564,92.27650473933649,78.30418246445497,75.45020142180095,60.56616113744075,46.70395734597156,43.00375592417061,44.0533412322275,38.2257701421801,77.71264218009479
5,"(3,2)",同类日-低负荷期,57.55408482142857,42.65696428571429,40.44660714285715,38.99214285714286,34.46676339285715,40.47988839285714,44.84395089285714,50.11783482142857,32.10674107142857,31.29555803571429,39.25703125,65.58212053571428,81.60738839285715,79.12761160714287,73.01511160714286,75.29104910714285,68.30895089285714,63.18296875,48.09783482142857,44.22957589285714,39.02265625,37.82006696428572,35.04944196428572,69.01439732142858
