date,day_index,internal_model_id,external_model_id,model_name
2025-12-04,337,1,"(1,2)",工作日-低负荷期
2025-12-05,338,1,"(1,2)",工作日-低负荷期
2025-12-06,339,3,"(2,2)",休息日-低负荷期
2025-12-07,340,3,"(2,2)",休息日-低负荷期
2025-12-08,341,1,"(1,2)",工作日-低负荷期
2025-12-09,342,1,"(1,2)",工作日-低负荷期
2025-12-10,343,1,"(1,2)",工作日-低负荷期
2025-12-11,344,1,"(1,2)",工作日-低负荷期
2025-12-12,345,1,"(1,2)",工作日-低负荷期
2025-12-13,346,3,"(2,2)",休息日-低负荷期
2025-12-14,347,3,"(2,2)",休息日-低负荷期
2025-12-15,348,0,"(1,1)",工作日-高负荷期
2025-12-16,349,0,"(1,1)",工作日-高负荷期
2025-12-17,350,0,"(1,1)",工作日-高负荷期
2025-12-18,351,0,"(1,1)",工作日-高负荷期
2025-12-19,352,0,"(1,1)",工作日-高负荷期
2025-12-20,353,2,"(2,1)",休息日-高负荷期
2025-12-21,354,2,"(2,1)",休息日-高负荷期
2025-12-22,355,0,"(1,1)",工作日-高负荷期
2025-12-23,356,0,"(1,1)",工作日-高负荷期
2025-12-24,357,0,"(1,1)",工作日-高负荷期
2025-12-25,358,0,"(1,1)",工作日-高负荷期
2025-12-26,359,0,"(1,1)",工作日-高负荷期
2025-12-27,360,2,"(2,1)",休息日-高负荷期
2025-12-28,361,2,"(2,1)",休息日-高负荷期
2025-12-29,362,0,"(1,1)",工作日-高负荷期
2025-12-30,363,0,"(1,1)",工作日-高负荷期
2025-12-31,364,0,"(1,1)",工作日-高负荷期
