date,day_index,internal_model_id,external_model_id,model_name
2025-01-01,0,2,"(3,1)",同类日-常规期
2025-01-02,1,2,"(3,1)",同类日-常规期
2025-01-03,2,2,"(3,1)",同类日-常规期
2025-01-04,3,2,"(3,1)",同类日-常规期
2025-01-05,4,2,"(3,1)",同类日-常规期
2025-01-06,5,0,"(1,1)",工作日-常规期
2025-01-07,6,0,"(1,1)",工作日-常规期
2025-01-08,7,0,"(1,1)",工作日-常规期
2025-01-09,8,0,"(1,1)",工作日-常规期
2025-01-10,9,1,"(2,1)",休息日-常规期
2025-01-11,10,1,"(2,1)",休息日-常规期
2025-01-12,11,1,"(2,1)",休息日-常规期
2025-01-13,12,2,"(3,1)",同类日-常规期
2025-01-14,13,2,"(3,1)",同类日-常规期
2025-01-15,14,2,"(3,1)",同类日-常规期
2025-01-16,15,2,"(3,1)",同类日-常规期
2025-01-17,16,2,"(3,1)",同类日-常规期
2025-01-18,17,2,"(3,1)",同类日-常规期
2025-01-19,18,2,"(3,1)",同类日-常规期
2025-01-20,19,2,"(3,1)",同类日-常规期
2025-01-21,20,2,"(3,1)",同类日-常规期
2025-01-22,21,2,"(3,1)",同类日-常规期
2025-01-23,22,2,"(3,1)",同类日-常规期
2025-01-24,23,2,"(3,1)",同类日-常规期
2025-01-25,24,2,"(3,1)",同类日-常规期
2025-01-26,25,2,"(3,1)",同类日-常规期
2025-01-27,26,2,"(3,1)",同类日-常规期
2025-01-28,27,2,"(3,1)",同类日-常规期
2025-01-29,28,2,"(3,1)",同类日-常规期
2025-01-30,29,2,"(3,1)",同类日-常规期
2025-01-31,30,2,"(3,1)",同类日-常规期
2025-02-01,31,2,"(3,1)",同类日-常规期
2025-02-02,32,2,"(3,1)",同类日-常规期
2025-02-03,33,0,"(1,1)",工作日-常规期
2025-02-04,34,0,"(1,1)",工作日-常规期
2025-02-05,35,1,"(2,1)",休息日-常规期
2025-02-06,36,1,"(2,1)",休息日-常规期
2025-02-07,37,1,"(2,1)",休息日-常规期
2025-02-08,38,1,"(2,1)",休息日-常规期
2025-02-09,39,1,"(2,1)",休息日-常规期
2025-02-10,40,1,"(2,1)",休息日-常规期
2025-02-11,41,0,"(1,1)",工作日-常规期
2025-02-12,42,0,"(1,1)",工作日-常规期
2025-02-13,43,1,"(2,1)",休息日-常规期
2025-02-14,44,0,"(1,1)",工作日-常规期
2025-02-15,45,0,"(1,1)",工作日-常规期
2025-02-16,46,1,"(2,1)",休息日-常规期
2025-02-17,47,0,"(1,1)",工作日-常规期
2025-02-18,48,0,"(1,1)",工作日-常规期
2025-02-19,49,0,"(1,1)",工作日-常规期
2025-02-20,50,0,"(1,1)",工作日-常规期
2025-02-21,51,1,"(2,1)",休息日-常规期
2025-02-22,52,1,"(2,1)",休息日-常规期
2025-02-23,53,0,"(1,1)",工作日-常规期
2025-02-24,54,2,"(3,1)",同类日-常规期
2025-02-25,55,2,"(3,1)",同类日-常规期
2025-02-26,56,2,"(3,1)",同类日-常规期
2025-02-27,57,2,"(3,1)",同类日-常规期
